job_id,episode,success,failure,steps,settling_time,mse,control_cost,final_position_error
0,0,1.0,0.0,894,894,0.014531084363504108,332.93576,0.0073891454
0,1,1.0,0.0,820,820,0.009615347945619327,116.73122,0.006493523
0,2,1.0,0.0,637,637,0.002083707422244518,102.31278,0.0040942477
0,3,1.0,0.0,469,469,0.0011024695925702518,81.50082,0.0075994954
0,4,1.0,0.0,748,748,0.0036553769692076158,141.2183,0.0050923317
0,5,1.0,0.0,771,771,0.005783444504081848,119.99422,0.0039061145
0,6,1.0,0.0,855,855,0.010692959345547304,195.5208,0.0072897025
0,7,1.0,0.0,805,805,0.008405750970611626,83.33407,0.0038882487
0,8,1.0,0.0,580,580,0.0014129894752645976,49.767445,0.0047922237
0,9,1.0,0.0,654,654,0.0021491376192819362,81.60264,0.0048771994
0,10,1.0,0.0,627,627,0.0011427723448074138,113.67874,0.007480373
0,11,1.0,0.0,649,649,0.0017354424072521983,72.56031,0.0074806786
0,12,1.0,0.0,738,738,0.004793503814948449,49.257553,0.0058374526
0,13,1.0,0.0,675,675,0.0027322680198942264,157.19875,0.003938453
0,14,1.0,0.0,741,741,0.0034473935344500385,130.07979,0.0039813463
0,15,1.0,0.0,838,838,0.008947700787610473,174.96239,0.0070533734
0,16,1.0,0.0,461,461,0.0006052864613235036,18.974636,0.004855492
0,17,1.0,0.0,841,841,0.011080665801416116,109.499245,0.0074742083
0,18,1.0,0.0,828,828,0.00733830703850545,223.50777,0.006868465
0,19,1.0,0.0,461,461,0.0013522688901129907,117.08283,0.0073578744
0,20,1.0,0.0,836,836,0.008938322168549428,150.82104,0.0045045246
0,21,1.0,0.0,848,848,0.01115347585238729,130.20288,0.0071990876
0,22,1.0,0.0,721,721,0.005123333916711487,58.312855,0.007137471
0,23,1.0,0.0,785,785,0.004524330616795337,217.49136,0.0060240827
0,24,1.0,0.0,700,700,0.004763288560988726,12.958719,0.005581816
0,25,1.0,0.0,772,772,0.006303435774301432,102.497536,0.0043260143
0,26,1.0,0.0,716,716,0.004454918810420119,26.285091,0.0050244415
0,27,1.0,0.0,882,882,0.01311593237296847,192.89888,0.0068549565
0,28,1.0,0.0,676,676,0.0031092388755742844,56.072914,0.005691966
0,29,1.0,0.0,804,804,0.006723977058271513,121.85141,0.005393492
0,30,1.0,0.0,688,688,0.0030585324322005337,68.21346,0.0040115896
0,31,1.0,0.0,744,744,0.0053018113314137584,57.41618,0.007302324
0,32,1.0,0.0,655,655,0.0024112965068068238,41.53458,0.004470586
0,33,1.0,0.0,659,659,0.0015032408400585389,155.12074,0.0064615714
0,34,1.0,0.0,862,862,0.012287102495546189,160.6261,0.0075367186
0,35,1.0,0.0,853,853,0.008983985854649905,220.72829,0.0068494016
0,36,1.0,0.0,812,812,0.00840305455439943,148.27397,0.007451732
0,37,1.0,0.0,849,849,0.009457036354974848,183.58218,0.005908921
0,38,1.0,0.0,669,669,0.0023772021849482934,183.23517,0.006571922
0,39,1.0,0.0,538,538,0.0004993233197435324,64.93437,0.004233934
0,40,1.0,0.0,852,852,0.012137395910383209,118.63693,0.007114733
0,41,1.0,0.0,712,712,0.002688209299270719,170.25627,0.0067411587
0,42,1.0,0.0,865,865,0.008613982818609941,323.9834,0.005728195
0,43,1.0,0.0,811,811,0.006377286338722591,190.04793,0.005466266
0,44,1.0,0.0,842,842,0.008114799982897929,204.93881,0.005614547
0,45,1.0,0.0,782,782,0.008010437994670352,46.81167,0.0070814197
0,46,1.0,0.0,749,749,0.003589347021679165,187.29958,0.0065615694
0,47,1.0,0.0,734,734,0.0057804852933301875,20.55232,0.007543794
0,48,1.0,0.0,711,711,0.0043921678194277555,83.32256,0.0057439758
0,49,1.0,0.0,665,665,0.0032979956434899217,11.143664,0.0071823187
0,50,1.0,0.0,697,697,0.0029321819058960533,138.5623,0.007376165
0,51,1.0,0.0,723,723,0.005671170700403422,83.79431,0.005527694
0,52,1.0,0.0,821,821,0.007538676143540583,177.74858,0.0075202864
0,53,1.0,0.0,680,680,0.002860702964486775,48.645897,0.0038845337
