job_id,episode,success,failure,steps,settling_time,mse,control_cost,final_position_error
0,0,1.0,0.0,689,689,0.0047324556652716,41.075769493632656,0.005938207
0,1,1.0,0.0,750,750,0.0052245575678591,74.52988043158152,0.005992873
0,2,1.0,0.0,801,801,0.0075506431104487,169.31682151742496,0.0060835746
0,3,1.0,0.0,844,844,0.0099638039120429,181.69286067784407,0.005571341
0,4,1.0,0.0,717,717,0.0031334252750821,124.33801318537633,0.0060056536
0,5,1.0,0.0,635,635,0.0013716903438992,94.5412169725463,0.005596128
0,6,1.0,0.0,849,849,0.0100783631220471,199.27138020618392,0.00592714
0,7,1.0,0.0,647,647,0.0031599124135033,58.24665394037882,0.0060004457
0,8,1.0,0.0,699,699,0.0039263337102465,36.75648792502001,0.0060382914
0,9,1.0,0.0,853,853,0.0092100491987691,265.6003440711139,0.0059822425
0,10,1.0,0.0,772,772,0.0074243097989067,38.13927587681931,0.0057837106
0,11,1.0,0.0,792,792,0.0065409548358922,183.6458026387342,0.005908394
0,12,1.0,0.0,864,864,0.0092830209318465,421.5219290969283,0.0058978167
0,13,1.0,0.0,800,800,0.0069637020461121,182.5472995127477,0.0059067537
0,14,1.0,0.0,697,697,0.0030920221234497,153.49588187341237,0.005957203
0,15,1.0,0.0,791,791,0.0075526766244672,132.98168066417318,0.005994858
0,16,1.0,0.0,760,760,0.0059330689809096,83.94228611054486,0.005928597
0,17,1.0,0.0,783,783,0.005462233495028,219.7198859290993,0.006007469
0,18,1.0,0.0,696,696,0.0043673853433165,40.643506648124,0.005919363
0,19,1.0,0.0,803,803,0.0072719369953577,182.37169647538607,0.0060094027
1,20,1.0,0.0,821,821,0.0070521609468686,227.9664110163909,0.005834179
1,21,1.0,0.0,509,509,0.001162404388453,5.982273202112496,0.0059350044
1,22,1.0,0.0,899,899,0.0122820430470685,335.2662996929018,0.0057914294
1,23,1.0,0.0,711,711,0.0037024343256203,96.11563229685667,0.0060312976
1,24,1.0,0.0,863,863,0.0125709142908267,172.01811582597065,0.005812127
1,25,1.0,0.0,794,794,0.0068318252597823,192.7442630779005,0.005607562
1,26,1.0,0.0,801,801,0.0076737532398502,217.8642589748445,0.005834374
1,27,1.0,0.0,629,629,0.0028460099125255,3.3162967114903728,0.0059543247
1,28,1.0,0.0,763,763,0.0063975472061546,117.52878144133092,0.005927411
1,29,1.0,0.0,747,747,0.0054942257306977,155.87464037627953,0.0056406613
1,30,1.0,0.0,724,724,0.0045243812331754,117.23490343644896,0.0060120127
1,31,1.0,0.0,759,759,0.0070115911215722,118.93618798313793,0.005893132
1,32,1.0,0.0,657,657,0.0030524935567223,169.10669858605428,0.005780575
1,33,1.0,0.0,692,692,0.0038413941034892,16.461053911532563,0.006002228
1,34,1.0,0.0,744,744,0.0033109870446028,217.21018354840768,0.005774135
1,35,1.0,0.0,596,596,0.0013971456779664,24.43318466308351,0.00594778
1,36,1.0,0.0,681,681,0.0021592985080887,170.56164624097315,0.006002758
1,37,1.0,0.0,910,910,0.013070834920835,390.0801390374239,0.005783713
1,38,1.0,0.0,772,772,0.0047834694106053,176.42590447895586,0.0059921443
1,39,1.0,0.0,213,213,0.0003283881157903,34.76898639760869,0.0040936815
2,40,1.0,0.0,799,799,0.0072487416480158,142.56112434942116,0.0059871
2,41,1.0,0.0,604,604,0.0024432127314153,12.2429140990551,0.0057814815
2,42,1.0,0.0,679,679,0.0026836522104402,188.12677352924584,0.0061118086
2,43,1.0,0.0,815,815,0.0091729445383029,97.64271591569182,0.005949234
2,44,1.0,0.0,622,622,0.0012643671954134,129.4687991549465,0.005845641
2,45,1.0,0.0,800,800,0.0073265720090997,125.22604151417008,0.0059688864
2,46,1.0,0.0,890,890,0.012989712108695,247.39267698592167,0.005943876
2,47,1.0,0.0,810,810,0.0074775340834062,143.65065380663145,0.005754626
2,48,1.0,0.0,787,787,0.0069272045752092,87.12784133748237,0.0060516787
2,49,1.0,0.0,607,607,0.0026868461126829,107.9189600669777,0.0060012103
2,50,1.0,0.0,747,747,0.0046020611767582,144.69742623969285,0.0055414
2,51,1.0,0.0,643,643,0.0036570875432237,18.09340408112183,0.005581077
2,52,1.0,0.0,870,870,0.0112115844668197,224.8518502828533,0.0059696543
2,53,1.0,0.0,774,774,0.0059409552756305,174.73109807910393,0.0059437924
2,54,1.0,0.0,876,876,0.0131449570728984,178.4870853878917,0.005777632
2,55,1.0,0.0,718,718,0.0053624034118142,15.725188599032524,0.00596574
2,56,1.0,0.0,600,600,0.0017753672031292,70.31045493286739,0.005616276
2,57,1.0,0.0,827,827,0.0098651611809628,120.37604102349748,0.0057565863
2,58,1.0,0.0,673,673,0.002421251661504,65.20261305856835,0.005578322
2,59,1.0,0.0,660,660,0.0037457843204511,36.63572149868256,0.0059965323
3,60,1.0,0.0,807,807,0.0086507017506273,82.83578590797146,0.005884059
3,61,1.0,0.0,878,878,0.0098307980532269,438.58226067551,0.00589692
3,62,1.0,0.0,728,728,0.0038658296289685,91.43529054294328,0.006104638
3,63,1.0,0.0,753,753,0.0070532864410969,16.895753127296828,0.005937803
3,64,1.0,0.0,482,482,0.0014056811249042,131.34811555624637,0.0061747865
3,65,1.0,0.0,627,627,0.0028283375217894,12.35725813641627,0.005914277
3,66,1.0,0.0,492,492,0.0012539665478989,102.5309024283772,0.0059461473
3,67,1.0,0.0,483,483,0.0010001261822336,66.46661716148894,0.005756573
3,68,1.0,0.0,693,693,0.0034338124531748,36.93906529696755,0.005900384
3,69,1.0,0.0,472,472,0.0006764156745609,1.431833471031813,0.005998421
3,70,1.0,0.0,646,646,0.0028124176169029,38.16564316148873,0.00599358
3,71,1.0,0.0,893,893,0.0139710744114081,230.80227994930976,0.0059196986
3,72,1.0,0.0,774,774,0.0055610328505954,125.63173520777572,0.005775668
3,73,1.0,0.0,585,585,0.0011373853855364,98.2550908461204,0.005913298
3,74,1.0,0.0,763,763,0.0046561889222644,148.34880402340792,0.005645221
3,75,1.0,0.0,763,763,0.0064868326415913,75.9186369396374,0.0056959004
3,76,1.0,0.0,756,756,0.0042058197114883,174.37204916182742,0.005879349
3,77,1.0,0.0,722,722,0.0038115931929113,114.21788508008412,0.005585494
3,78,1.0,0.0,741,741,0.0038565836525627,157.46649963547733,0.0058313585
3,79,1.0,0.0,813,813,0.0065322459403164,282.31266971074126,0.0059948745
4,80,1.0,0.0,693,693,0.003769294354894,43.93219041172941,0.0059048054
4,81,1.0,0.0,724,724,0.0058464337508076,79.83706282068498,0.005991047
4,82,1.0,0.0,535,535,0.0015187946935987,21.220613635284845,0.0057788696
4,83,1.0,0.0,763,763,0.0061149649430162,62.9775074102244,0.006004629
4,84,1.0,0.0,840,840,0.0088940570241588,187.22145448105647,0.0059452895
4,85,1.0,0.0,688,688,0.0022989892831183,147.41545583886028,0.0059463885
4,86,1.0,0.0,542,542,0.0014407393727897,8.375939419873063,0.005955637
4,87,1.0,0.0,786,786,0.0055605031435928,190.8459135221448,0.005965164
4,88,1.0,0.0,755,755,0.0077435436951706,20.273500620044945,0.0059586097
4,89,1.0,0.0,680,680,0.0033977724638991,139.4552354199313,0.0055596605
4,90,1.0,0.0,505,505,0.0008913990064845,8.832574705034517,0.0060162563
4,91,1.0,0.0,702,702,0.0032073524782914,72.9783532229078,0.0060265884
4,92,1.0,0.0,816,816,0.0083591126295846,157.1647744752737,0.005782424
4,93,1.0,0.0,937,937,0.0164416861177414,357.9171456553347,0.0059507857
4,94,1.0,0.0,541,541,0.0005997577560643,89.47517413126631,0.0058659185
4,95,1.0,0.0,857,857,0.0103873505373129,219.22247146116464,0.0056721335
4,96,1.0,0.0,673,673,0.0027055533127462,43.054210354149205,0.0056921104
4,97,1.0,0.0,670,670,0.0026960572739856,196.31432403303612,0.006008486
4,98,1.0,0.0,724,724,0.0047418107372745,35.60686035217753,0.00558039
4,99,1.0,0.0,740,740,0.0050016949931015,75.58836960941987,0.005856109
