job_id,episode,success,failure,steps,settling_time,mse,control_cost,final_position_error
0,0,1.0,0.0,895,895.0,0.008684199742315754,1639.8607,0.006718132
0,1,1.0,0.0,913,913.0,0.009757671553003475,1487.0779,0.0068070926
0,2,1.0,0.0,635,635.0,0.0029237405894299434,47.12492,0.006308454
0,3,0.0,1.0,2,,0.08119097813027754,141.20993,0.28481138
0,4,1.0,0.0,784,784.0,0.006450602220083093,450.20245,0.005025327
0,5,1.0,0.0,671,671.0,0.003000141108755794,1223.2393,0.0047500557
0,6,1.0,0.0,726,726.0,0.002481735677136854,622.3477,0.005445897
0,7,0.0,1.0,78,,0.07802721236374861,1272.4984,0.28498948
0,8,0.0,1.0,4,,0.07763220982097319,413.35962,0.28258818
0,9,0.0,1.0,104,,0.05955117324324718,1355.3877,0.25890952
0,10,1.0,0.0,721,721,0.006647713769937118,507.0279,0.006526989
0,11,1.0,0.0,620,620,0.0023859612353347667,1774.8501,0.0069759414
0,12,1.0,0.0,1010,1010,0.015114155263845401,1839.8596,0.0064907735
0,13,1.0,0.0,768,768,0.009654668323029482,262.12125,0.0049379077
0,14,1.0,0.0,325,325,0.00033721907071111745,226.28712,0.0069541163
0,15,1.0,0.0,835,835.0,0.007780887644939697,204.40283,0.0064237462
0,16,0.0,1.0,158,,0.07057483621366561,668.4258,0.27202854
0,17,1.0,0.0,737,737.0,0.007153208039963106,274.42578,0.005101397
0,18,1.0,0.0,842,842.0,0.008827113287584988,1320.4054,0.0058737453
0,19,1.0,0.0,719,719.0,0.006528330673110468,268.86694,0.0064033973
0,20,1.0,0.0,605,605,0.0022477552230454607,133.11157,0.0068431012
0,21,1.0,0.0,771,771,0.007910394584131205,40.37911,0.006786071
0,22,1.0,0.0,794,794,0.009361919967224465,204.11559,0.005691142
0,23,1.0,0.0,754,754,0.007879633502663274,124.496635,0.006815707
0,24,1.0,0.0,794,794,0.006157865080305359,285.91302,0.0061845337
0,25,0.0,1.0,108,,0.08102722234407204,1255.6375,0.2875999
0,26,1.0,0.0,860,860.0,0.013963859388814023,107.06353,0.0047857133
0,27,1.0,0.0,804,804.0,0.009181107433523229,122.846306,0.0057557435
0,28,1.0,0.0,946,946.0,0.014187351532747841,1593.3633,0.006586521
0,29,1.0,0.0,908,908.0,0.015501803725132069,212.22316,0.005606629
0,30,0.0,1.0,62,,0.08159340883933713,343.53485,0.28126407
0,31,1.0,0.0,1241,1241.0,0.01568531155211447,3638.9016,0.0058552157
0,32,0.0,1.0,65,,0.05447393544483576,1489.2627,0.24088047
0,33,0.0,1.0,118,,0.04777324938332106,1509.8992,0.2388817
0,34,1.0,0.0,680,680.0,0.0047872250303119855,179.34084,0.0061792186
0,35,1.0,0.0,655,655,0.0030074274993358097,93.7023,0.0057509784
